typename,time_original,time_columOpt_prealloc,time_columOpt_prealloc_V1,time_fminknap,resOpt_v1,resOpt,resFmin
str,0.000000,0.014572,0.015788,0.000005,62093.259270,62093.259270,62093.259270
str,0.000000,0.014588,0.017517,0.000008,61421.547034,61421.547034,61421.547034
str,0.000000,0.023819,0.035562,0.000006,48750.682555,48750.682555,48750.682555
str,0.000000,0.017561,0.015718,0.000003,73982.794086,73982.794086,73982.794086
str,0.000000,0.018382,0.016074,0.000010,39713.808284,39713.808284,39713.808284
str,0.000000,0.022739,0.018316,0.000006,56222.354791,56222.354791,56222.354791
str,0.000000,0.014696,0.015850,0.000003,51724.382904,51724.382904,51724.382904
str,0.000000,0.016013,0.023122,0.000003,52046.655162,52046.655162,52046.655162
str,0.000001,0.015874,0.026586,0.000007,54091.226781,54091.226781,54091.226781
str,0.000001,0.020506,0.015763,0.000003,54265.765637,54265.765637,54265.765637
str,0.000000,0.016683,0.025534,0.000005,60807.190585,60807.190585,60807.190585
str,0.000001,0.014607,0.023105,0.000009,56931.829352,56931.829352,56931.829352
str,0.000000,0.022960,0.015808,0.000003,45648.661652,45648.661652,45648.661652
str,0.000000,0.014672,0.015791,0.000004,64286.754017,64286.754017,64286.754017
str,0.000000,0.016544,0.016727,0.000004,51442.232613,51442.232613,51442.232613
str,0.000000,0.021068,0.016058,0.000007,58355.022432,58355.022432,58355.022432
str,0.000000,0.014579,0.015840,0.000004,61396.065516,61396.065516,61396.065516
str,0.000000,0.014588,0.015736,0.000005,74531.556320,74531.556320,74531.556320
str,0.000000,0.014608,0.015831,0.000003,45516.105287,45516.105287,45516.105287
str,0.000001,0.014523,0.015911,0.000006,33182.094170,33182.094170,33182.094170
str,0.000000,0.016194,0.016961,0.000004,56763.381058,56763.381058,56763.381058
str,0.000001,0.020379,0.034282,0.000006,41267.714817,41267.714817,41267.714817
str,0.000001,0.016303,0.017232,0.000003,43436.775890,43436.775890,43436.775890
str,0.000000,0.023510,0.025242,0.000006,46180.423459,46180.423459,46180.423459
str,0.000000,0.014657,0.017083,0.000004,48638.363858,48638.363858,48638.363858
str,0.000000,0.024686,0.028265,0.000003,40224.675266,40224.675266,40224.675266
str,0.000000,0.014812,0.015701,0.000006,42309.006555,42309.006555,42309.006555
str,0.000000,0.014521,0.018657,0.000006,52861.073813,52861.073813,52861.073813
str,0.000000,0.021546,0.025670,0.000005,54725.932003,54725.932003,54725.932003
str,0.000000,0.017705,0.033093,0.000007,73013.790984,73013.790984,73013.790984
str,0.000000,0.028438,0.016282,0.000005,51819.203659,51819.203659,51819.203659
str,0.000001,0.014766,0.015828,0.000003,52857.260979,52857.260979,52857.260979
str,0.000000,0.014579,0.018247,0.000004,69595.228853,69595.228853,69595.228853
str,0.000000,0.016224,0.019014,0.000006,54862.861809,54862.861809,54862.861809
str,0.000000,0.021549,0.017045,0.000007,56448.549458,56448.549458,56448.549458
str,0.000000,0.016149,0.020753,0.000006,47272.801770,47272.801770,47272.801770
str,0.000001,0.014526,0.015825,0.000005,50003.249503,50003.249503,50003.249503
str,0.000000,0.014594,0.016232,0.000006,49374.049379,49374.049379,49374.049379
str,0.000000,0.017897,0.021717,0.000004,59464.480703,59464.480703,59464.480703
str,0.000000,0.014656,0.015864,0.000003,42355.114940,42355.114940,42355.114940
str,0.000000,0.014568,0.017912,0.000012,54023.437287,54023.437287,54023.437287
str,0.000000,0.015853,0.015973,0.000004,42922.882775,42922.882775,42922.882775
str,0.000001,0.015007,0.016815,0.000003,58839.192059,58839.192059,58839.192059
str,0.000000,0.014608,0.015798,0.000005,57983.273759,57983.273759,57983.273759
str,0.000000,0.014691,0.015755,0.000003,54994.949496,54994.949496,54994.949496
str,0.000000,0.014586,0.016744,0.000003,61557.443138,61557.443138,61557.443138
str,0.000000,0.015577,0.025540,0.000005,38373.522000,38373.522000,38373.522000
str,0.000000,0.026771,0.017639,0.000007,47200.899839,47200.899839,47200.899839
str,0.000000,0.017839,0.026311,0.000008,48708.591366,48708.591366,48708.591366
str,0.000000,0.014708,0.015776,0.000005,55931.345091,55931.345091,55931.345091
str,0.000000,0.017764,0.018927,0.000004,55156.376938,55156.376938,55156.376938
str,0.000000,0.014618,0.015766,0.000004,57794.350969,57794.350969,57794.350969
str,0.000000,0.014591,0.015728,0.000003,43612.402652,43612.402652,43612.402652
str,0.000000,0.014945,0.017988,0.000008,37209.823031,37209.823031,37209.823031
str,0.000000,0.014636,0.015724,0.000002,38772.561605,38772.561605,38772.561605
str,0.000001,0.015494,0.025750,0.000016,54442.356905,54442.356905,54442.356905
str,0.000000,0.022657,0.016830,0.000006,46190.715735,46190.715735,46190.715735
str,0.000000,0.014689,0.016366,0.000005,53601.799194,53601.799194,53601.799194
str,0.000000,0.016650,0.026615,0.000006,49420.902411,49420.902411,49420.902411
str,0.000000,0.014691,0.017885,0.000006,43231.951722,43231.951722,43231.951722
str,0.000000,0.022941,0.017222,0.000009,50805.711227,50805.711227,50805.711227
str,0.000000,0.016992,0.019034,0.000006,55881.766097,55881.766097,55881.766097
str,0.000000,0.017125,0.017449,0.000007,50914.001510,50914.001510,50914.001510
str,0.000000,0.015224,0.018236,0.000007,50700.828457,50700.828457,50700.828457
str,0.000000,0.020755,0.018758,0.000004,52601.472988,52601.472988,52601.472988
str,0.000000,0.018931,0.017000,0.000008,53500.328468,53500.328468,53500.328468
str,0.000001,0.015575,0.017477,0.000007,59564.402779,59564.402779,59564.402779
str,0.000001,0.016066,0.022912,0.000010,57152.206721,57152.206721,57152.206721
str,0.000000,0.018364,0.016397,0.000009,47018.523221,47018.523221,47018.523221
-tsize: 50001, s_size: 6750, n: 20, capac: 50000
weak,0.000000,0.012307,0.014780,0.000005,42952.763109,42952.763109,42952.763109
weak,0.000000,0.012338,0.015004,0.000005,30515.601176,30515.601176,30515.601176
weak,0.000000,0.014629,0.015317,0.000006,38393.268462,38393.268462,38393.268462
weak,0.000000,0.012560,0.014580,0.000005,38845.480646,38845.480646,38845.480646
weak,0.000000,0.012202,0.015955,0.000004,52132.406527,52132.406527,52132.406527
weak,0.000000,0.025941,0.025265,0.000007,33955.370828,33955.370828,33955.370828
weak,0.000000,0.012294,0.015146,0.000005,35323.752152,35323.752152,35323.752152
weak,0.000000,0.019701,0.020877,0.000007,38143.078585,38143.078585,38143.078585
weak,0.000001,0.014036,0.025219,0.000006,54457.385777,54457.385777,54457.385777
weak,0.000000,0.020517,0.019888,0.000006,50162.918068,50162.918068,50162.918068
weak,0.000000,0.012141,0.014384,0.000006,39797.536373,39797.536373,39797.536373
weak,0.000000,0.012155,0.014483,0.000004,27028.029428,27028.029428,27028.029428
weak,0.000000,0.012510,0.018383,0.000010,30554.419119,30554.419119,30554.419119
weak,0.000000,0.028457,0.033553,0.000008,37612.464409,37612.464409,37612.464409
weak,0.000000,0.026155,0.015780,0.000006,42756.072597,42756.072597,42756.072597
weak,0.000000,0.012229,0.014413,0.000005,37283.810538,37283.810538,37283.810538
weak,0.000000,0.012188,0.015964,0.000011,42318.860013,42318.860013,42318.860013
weak,0.000000,0.020261,0.015052,0.000004,56044.713174,56044.713174,56044.713174
weak,0.000000,0.012206,0.014469,0.000003,49678.338564,49678.338564,49678.338564
weak,0.000000,0.012552,0.014523,0.000003,48996.351111,48996.351111,48996.351111
weak,0.000000,0.012321,0.015160,0.000006,43057.381452,43057.381452,43057.381452
weak,0.000000,0.014493,0.022675,0.000006,40280.699988,40280.699988,40280.699988
weak,0.000000,0.012194,0.014424,0.000003,43216.454832,43216.454832,43216.454832
weak,0.000000,0.014258,0.014546,0.000005,51139.297319,51139.297319,51139.297319
weak,0.000000,0.012261,0.014482,0.000003,41046.333442,41046.333442,41046.333442
weak,0.000000,0.013379,0.023728,0.000010,30279.667144,30279.667144,30279.667144
weak,0.000000,0.013750,0.014386,0.000002,50992.706006,50992.706006,50992.706006
weak,0.000000,0.027042,0.024057,0.000009,46394.374422,46394.374422,46394.374422
weak,0.000000,0.012444,0.022187,0.000012,42148.404315,42148.404315,42148.404315
weak,0.000000,0.025906,0.035050,0.000006,32626.640431,32626.640431,32626.640431
weak,0.000000,0.013950,0.014391,0.000004,54910.134744,54910.134744,54910.134744
weak,0.000001,0.012098,0.016858,0.000007,39212.534928,39212.534928,39212.534928
weak,0.000000,0.013354,0.014444,0.000004,55619.501124,55619.501124,55619.501124
weak,0.000000,0.012198,0.014458,0.000005,35188.453778,35188.453778,35188.453778
weak,0.000001,0.012155,0.014447,0.000004,43888.326759,43888.326759,43888.326759
weak,0.000000,0.012122,0.014552,0.000004,28664.927647,28664.927647,28664.927647
weak,0.000000,0.013772,0.015139,0.000005,26666.837866,26666.837866,26666.837866
weak,0.000000,0.013701,0.021385,0.000004,41834.679194,41834.679194,41834.679194
weak,0.000000,0.012249,0.016411,0.000005,52649.843745,52649.843745,52649.843745
weak,0.000000,0.012317,0.015175,0.000006,40004.711196,40004.711196,40004.711196
weak,0.000000,0.013424,0.014767,0.000005,49871.423704,49871.423704,49871.423704
weak,0.000000,0.012615,0.014596,0.000003,30279.821767,30279.821767,30279.821767
weak,0.000000,0.012505,0.014494,0.000003,44434.753750,44434.753750,44434.753750
weak,0.000000,0.012313,0.016749,0.000005,41885.462550,41885.462550,41885.462550
weak,0.000000,0.012600,0.015650,0.000012,20133.716333,20133.716333,20133.716333
weak,0.000000,0.016983,0.015171,0.000005,39792.590901,39792.590901,39792.590901
weak,0.000000,0.012208,0.014487,0.000004,33789.427375,33789.427375,33789.427375
weak,0.000000,0.012226,0.014431,0.000005,31471.391660,31471.391660,31471.391660
weak,0.000000,0.013146,0.021785,0.000006,37323.399827,37323.399827,37323.399827
weak,0.000000,0.014002,0.021298,0.000008,37299.102881,37299.102881,37299.102881
weak,0.000000,0.019573,0.024974,0.000005,55717.442154,55717.442154,55717.442154
weak,0.000000,0.012269,0.014521,0.000005,40350.318524,40350.318524,40350.318524
weak,0.000000,0.012122,0.014468,0.000003,30509.940256,30509.940256,30509.940256
weak,0.000001,0.012225,0.014438,0.000004,39042.420995,39042.420995,39042.420995
weak,0.000000,0.012107,0.014488,0.000003,56456.818453,56456.818453,56456.818453
weak,0.000000,0.012153,0.014549,0.000004,44424.215458,44424.215458,44424.215458
weak,0.000000,0.013218,0.016413,0.000006,48520.603965,48520.603965,48520.603965
weak,0.000000,0.016911,0.022968,0.000006,47586.013048,47586.013048,47586.013048
weak,0.000000,0.012239,0.014620,0.000005,32946.343417,32946.343417,32946.343417
weak,0.000000,0.012157,0.016458,0.000008,30876.869997,30876.869997,30876.869997
weak,0.000000,0.019080,0.017229,0.000005,56704.761119,56704.761119,56704.761119
weak,0.000000,0.012280,0.015278,0.000005,40956.964870,40956.964870,40956.964870
weak,0.000000,0.013880,0.016854,0.000002,34821.438531,34821.438531,34821.438531
weak,0.000001,0.012266,0.014926,0.000006,47998.223817,47998.223817,47998.223817
weak,0.000000,0.016696,0.018337,0.000005,43059.311529,43059.311529,43059.311529
weak,0.000001,0.012610,0.023391,0.000006,39395.814257,39395.814257,39395.814257
weak,0.000000,0.013369,0.016558,0.000005,29021.814442,29021.814442,29021.814442
weak,0.000000,0.019599,0.021456,0.000008,30763.900815,30763.900815,30763.900815
weak,0.000000,0.024391,0.014819,0.000010,35116.513272,35116.513272,35116.513272
weak,0.000000,0.012263,0.014457,0.000004,37581.932491,37581.932491,37581.932491
weak,0.000001,0.013470,0.022286,0.000007,40230.175962,40230.175962,40230.175962
weak,0.000000,0.015506,0.014468,0.000004,30997.955706,30997.955706,30997.955706
weak,0.000000,0.014009,0.022041,0.000008,31058.696185,31058.696185,31058.696185
weak,0.000000,0.012868,0.014507,0.000005,36864.839529,36864.839529,36864.839529
weak,0.000000,0.012504,0.016199,0.000010,35860.695062,35860.695062,35860.695062
weak,0.000000,0.012871,0.015825,0.000009,42402.106255,42402.106255,42402.106255
weak,0.000000,0.018695,0.024346,0.000005,42391.789669,42391.789669,42391.789669
weak,0.000000,0.012788,0.014496,0.000003,40853.690990,40853.690990,40853.690990
weak,0.000001,0.012195,0.014463,0.000004,33084.559170,33084.559170,33084.559170
weak,0.000000,0.012185,0.014575,0.000004,43106.297867,43106.297867,43106.297867
weak,0.000001,0.012501,0.016441,0.000005,35194.893419,35194.893419,35194.893419
weak,0.000001,0.012350,0.014504,0.000003,58918.223512,58918.223512,58918.223512
weak,0.000000,0.012152,0.014447,0.000003,38316.384942,38316.384942,38316.384942
weak,0.000000,0.012149,0.015075,0.000007,52618.615832,52618.615832,52618.615832
weak,0.000000,0.015205,0.028846,0.000007,27042.907385,27042.907385,27042.907385
weak,0.000000,0.013091,0.014608,0.000004,32367.234206,32367.234206,32367.234206
weak,0.000000,0.012165,0.014520,0.000004,31869.905972,31869.905972,31869.905972
weak,0.000000,0.012763,0.021141,0.000007,26050.295814,26050.295814,26050.295814
weak,0.000000,0.025089,0.035081,0.000016,40838.627896,40838.627896,40838.627896
weak,0.000000,0.021373,0.025975,0.000010,32096.015356,32096.015356,32096.015356
weak,0.000001,0.027135,0.030153,0.000010,43558.070608,43558.070608,43558.070608
weak,0.000000,0.029179,0.030737,0.000004,39483.865757,39483.865757,39483.865757
weak,0.000000,0.013078,0.014441,0.000005,41800.766033,41800.766033,41800.766033
weak,0.000000,0.013185,0.023257,0.000006,35390.300786,35390.300786,35390.300786
weak,0.000000,0.014092,0.020332,0.000011,45181.482920,45181.482920,45181.482920
weak,0.000000,0.027573,0.026554,0.000017,23252.998262,23252.998262,23252.998262
weak,0.000000,0.026305,0.032467,0.000009,48515.311329,48515.311329,48515.311329
weak,0.000000,0.025863,0.015869,0.000003,36176.190192,36176.190192,36176.190192
weak,0.000000,0.012201,0.014481,0.000006,43119.524542,43119.524542,43119.524542
weak,0.000000,0.012190,0.014457,0.000004,38030.280004,38030.280004,38030.280004
