test: 1
cut: 1
div: 1
typename,time_original,time_columOpt_prealloc,time_columOpt_prealloc_V1,time_ks2_v1_nocol_noalloc,time_ks2_v1_allocation,time_ks2_allocation,time_ks2_v1_allocation,time_ks2_allocation,time_ks2_v1_allocation,time_ks2_allocation,time_fminknap,resOpt_v1,resOpt,resFmin
str,0.000000,0.044080,0.043875,0.000000,0.007148,0.000000,0.007148,0.007274,0.007148,0.007274,0.000016,39680.456271,39680.456271,39680.456271
str,0.000000,0.045560,0.044180,0.000000,0.007616,0.000000,0.007616,0.007328,0.007616,0.007328,0.000014,34707.594815,34707.594815,34707.594815
str,0.000000,0.044171,0.043651,0.000000,0.007159,0.000000,0.007159,0.007480,0.007159,0.007480,0.000019,37302.851946,37302.851946,37302.851946
str,0.000000,0.043762,0.048596,0.000000,0.007011,0.000000,0.007011,0.007214,0.007011,0.007214,0.000016,43688.560034,43688.560034,43688.560034
str,0.000000,0.044704,0.043777,0.000000,0.007341,0.000000,0.007341,0.007355,0.007341,0.007355,0.000012,38383.140452,38383.140452,38383.140452
str,0.000000,0.043743,0.044475,0.000000,0.007118,0.000000,0.007118,0.007301,0.007118,0.007301,0.000016,37393.540037,37393.540037,37393.540037
str,0.000000,0.044848,0.047325,0.000000,0.007670,0.000000,0.007670,0.007374,0.007670,0.007374,0.000012,44743.739980,44743.739980,44743.739980
str,0.000000,0.043990,0.045386,0.000000,0.007250,0.000000,0.007250,0.007366,0.007250,0.007366,0.000015,41540.084719,41540.084719,41540.084719
str,0.000000,0.045405,0.044694,0.000000,0.007303,0.000000,0.007303,0.007446,0.007303,0.007446,0.000016,41598.075096,41598.075096,41598.075096
str,0.000000,0.044508,0.044029,0.000000,0.007120,0.000000,0.007120,0.007640,0.007120,0.007640,0.000017,47141.706185,47141.706185,47141.706185
str,0.000000,0.044673,0.044274,0.000000,0.007101,0.000000,0.007101,0.007261,0.007101,0.007261,0.000011,44190.381630,44190.381630,44190.381630
str,0.000000,0.044022,0.044086,0.000000,0.007006,0.000000,0.007006,0.007253,0.007006,0.007253,0.000015,43409.241265,43409.241265,43409.241265
str,0.000000,0.044078,0.044212,0.000000,0.007143,0.000000,0.007143,0.007202,0.007143,0.007202,0.000016,39735.176653,39735.176653,39735.176653
str,0.000000,0.045325,0.043670,0.000000,0.007171,0.000000,0.007171,0.007463,0.007171,0.007463,0.000019,41689.578056,41689.578056,41689.578056
str,0.000000,0.054484,0.071542,0.000000,0.010527,0.000000,0.010527,0.007366,0.010527,0.007366,0.000017,39371.303378,39371.303378,39371.303378
str,0.000000,0.048321,0.048799,0.000000,0.007343,0.000000,0.007343,0.010102,0.007343,0.010102,0.000011,41053.936562,41053.936562,41053.936562
str,0.000000,0.044412,0.043617,0.000000,0.007285,0.000000,0.007285,0.007348,0.007285,0.007348,0.000018,42012.789991,42012.789991,42012.789991
str,0.000000,0.046567,0.079000,0.000000,0.010560,0.000000,0.010560,0.007977,0.010560,0.007977,0.000013,38573.736859,38573.736859,38573.736859
str,0.000000,0.046409,0.044105,0.000000,0.007091,0.000000,0.007091,0.007429,0.007091,0.007429,0.000017,45978.763395,45978.763395,45978.763395
str,0.000000,0.043799,0.049662,0.000000,0.007252,0.000000,0.007252,0.007302,0.007252,0.007302,0.000012,44931.696680,44931.696680,44931.696680
str,0.000000,0.045036,0.047286,0.000000,0.007249,0.000000,0.007249,0.007344,0.007249,0.007344,0.000018,44324.982549,44324.982549,44324.982549
str,0.000000,0.043931,0.043699,0.000000,0.007300,0.000000,0.007300,0.007312,0.007300,0.007312,0.000010,39543.788116,39543.788116,39543.788116
str,0.000000,0.044010,0.044494,0.000000,0.007213,0.000000,0.007213,0.008560,0.007213,0.008560,0.000018,48792.487537,48792.487537,48792.487537
str,0.000000,0.044842,0.047501,0.000000,0.007444,0.000000,0.007444,0.007621,0.007444,0.007621,0.000015,41143.623657,41143.623657,41143.623657
str,0.000000,0.043962,0.044415,0.000000,0.007005,0.000000,0.007005,0.007236,0.007005,0.007236,0.000012,44619.209026,44619.209026,44619.209026
str,0.000000,0.043828,0.044293,0.000000,0.007275,0.000000,0.007275,0.007335,0.007275,0.007335,0.000014,40214.205645,40214.205645,40214.205645
str,0.000000,0.043743,0.043954,0.000000,0.007334,0.000000,0.007334,0.007471,0.007334,0.007471,0.000011,47924.603552,47924.603552,47924.603552
str,0.000000,0.044685,0.045081,0.000000,0.007052,0.000000,0.007052,0.008258,0.007052,0.008258,0.000015,38150.621958,38150.621958,38150.621958
str,0.000000,0.044916,0.044667,0.000000,0.007235,0.000000,0.007235,0.007915,0.007235,0.007915,0.000013,40649.570103,40649.570103,40649.570103
str,0.000000,0.044413,0.043933,0.000000,0.007143,0.000000,0.007143,0.007242,0.007143,0.007242,0.000016,42382.396359,42382.396359,42382.396359
str,0.000000,0.044594,0.043393,0.000000,0.007266,0.000000,0.007266,0.007310,0.007266,0.007310,0.000018,42156.271083,42156.271083,42156.271083
str,0.000000,0.043801,0.052239,0.000000,0.007458,0.000000,0.007458,0.007384,0.007458,0.007384,0.000023,38498.722115,38498.722115,38498.722115
str,0.000000,0.044931,0.043985,0.000000,0.007137,0.000000,0.007137,0.007612,0.007137,0.007612,0.000012,41141.062381,41141.062381,41141.062381
str,0.000000,0.046525,0.044550,0.000000,0.007191,0.000000,0.007191,0.007277,0.007191,0.007277,0.000012,45342.092160,45342.092160,45342.092160
str,0.000000,0.043966,0.044536,0.000000,0.007056,0.000000,0.007056,0.007286,0.007056,0.007286,0.000010,42994.484992,42994.484992,42994.484992
str,0.000000,0.044264,0.044760,0.000000,0.007013,0.000000,0.007013,0.007267,0.007013,0.007267,0.000013,51095.183835,51095.183835,51095.183835
str,0.000000,0.044142,0.044177,0.000000,0.007144,0.000000,0.007144,0.007579,0.007144,0.007579,0.000010,40492.826000,40492.826000,40492.826000
str,0.000000,0.043645,0.043833,0.000000,0.007263,0.000000,0.007263,0.007408,0.007263,0.007408,0.000013,44190.258415,44190.258415,44190.258415
str,0.000000,0.043957,0.047530,0.000000,0.007090,0.000000,0.007090,0.007362,0.007090,0.007362,0.000011,38715.653496,38715.653496,38715.653496
str,0.000000,0.044351,0.043634,0.000000,0.007308,0.000000,0.007308,0.007351,0.007308,0.007351,0.000012,40488.686132,40488.686132,40488.686132
str,0.000000,0.043572,0.043821,0.000000,0.007052,0.000000,0.007052,0.007175,0.007052,0.007175,0.000009,48367.016816,48367.016816,48367.016816
str,0.000000,0.047358,0.043929,0.000000,0.007296,0.000000,0.007296,0.007210,0.007296,0.007210,0.000011,44209.230507,44209.230507,44209.230507
str,0.000000,0.043518,0.043303,0.000000,0.007142,0.000000,0.007142,0.007375,0.007142,0.007375,0.000016,44824.618024,44824.618024,44824.618024
str,0.000000,0.043383,0.054776,0.000000,0.007041,0.000000,0.007041,0.007233,0.007041,0.007233,0.000017,40212.634000,40212.634000,40212.634000
str,0.000000,0.045616,0.045349,0.000000,0.007409,0.000000,0.007409,0.007696,0.007409,0.007696,0.000015,37566.714412,37566.714412,37566.714412
str,0.000000,0.043974,0.044116,0.000000,0.007137,0.000000,0.007137,0.007365,0.007137,0.007365,0.000014,34135.767314,34135.767314,34135.767314
str,0.000000,0.044105,0.047457,0.000000,0.007033,0.000000,0.007033,0.007280,0.007033,0.007280,0.000016,42161.378590,42161.378590,42161.378590
str,0.000000,0.044059,0.044110,0.000000,0.007203,0.000000,0.007203,0.007491,0.007203,0.007491,0.000014,43068.515628,43068.515628,43068.515628
str,0.000000,0.044004,0.045634,0.000000,0.007398,0.000000,0.007398,0.007412,0.007398,0.007412,0.000017,38578.493035,38578.493035,38578.493035
str,0.000000,0.044036,0.043961,0.000000,0.007071,0.000000,0.007071,0.007418,0.007071,0.007418,0.000014,34613.820550,34613.820550,34613.820550
weak,0.000000,0.031785,0.033495,0.000000,0.007308,0.000000,0.007308,0.007591,0.007308,0.007591,0.000013,33532.303553,33532.303553,33532.303553
weak,0.000000,0.031604,0.032432,0.000000,0.007252,0.000000,0.007252,0.007520,0.007252,0.007520,0.000017,29231.385086,29231.385086,29231.385086
weak,0.000000,0.034179,0.032281,0.000000,0.007299,0.000000,0.007299,0.007721,0.007299,0.007721,0.000011,33970.949412,33970.949412,33970.949412
weak,0.000000,0.031526,0.032175,0.000000,0.007307,0.000000,0.007307,0.008021,0.007307,0.008021,0.000012,29477.862590,29477.862590,29477.862590
weak,0.000000,0.031468,0.032826,0.000000,0.007384,0.000000,0.007384,0.007416,0.007384,0.007416,0.000012,33098.078711,33098.078711,33098.078711
weak,0.000000,0.031444,0.032434,0.000000,0.007302,0.000000,0.007302,0.008001,0.007302,0.008001,0.000016,31486.442310,31486.442310,31486.442310
weak,0.000000,0.031809,0.032432,0.000000,0.007205,0.000000,0.007205,0.007730,0.007205,0.007730,0.000015,28444.240165,28444.240165,28444.240165
weak,0.000000,0.031720,0.031701,0.000000,0.007308,0.000000,0.007308,0.008061,0.007308,0.008061,0.000014,25585.624739,25585.624739,25585.624739
weak,0.000000,0.031412,0.031712,0.000000,0.007333,0.000000,0.007333,0.007437,0.007333,0.007437,0.000016,33072.094726,33072.094726,33072.094726
weak,0.000000,0.049782,0.031709,0.000000,0.007701,0.000000,0.007701,0.008274,0.007701,0.008274,0.000017,29457.702132,29457.702132,29457.702132
weak,0.000000,0.031110,0.031837,0.000000,0.007281,0.000000,0.007281,0.007420,0.007281,0.007420,0.000016,29047.619323,29047.619323,29047.619323
weak,0.000000,0.040224,0.032445,0.000000,0.008506,0.000000,0.008506,0.007480,0.008506,0.007480,0.000011,28994.341909,28994.341909,28994.341909
weak,0.000000,0.031291,0.035081,0.000000,0.007209,0.000000,0.007209,0.007506,0.007209,0.007506,0.000010,31572.617771,31572.617771,31572.617771
weak,0.000000,0.032213,0.032559,0.000000,0.007281,0.000000,0.007281,0.007749,0.007281,0.007749,0.000011,29763.488327,29763.488327,29763.488327
weak,0.000000,0.031410,0.031760,0.000000,0.007185,0.000000,0.007185,0.007512,0.007185,0.007512,0.000015,39315.182854,39514.272441,39514.272441
weak,0.000000,0.033048,0.032138,0.000000,0.007735,0.000000,0.007735,0.007403,0.007735,0.007403,0.000020,34250.252055,34250.252055,34250.252055
weak,0.000000,0.031454,0.031958,0.000000,0.007321,0.000000,0.007321,0.007572,0.007321,0.007572,0.000017,31538.890703,31539.052995,31539.052995
weak,0.000000,0.033711,0.032170,0.000000,0.007256,0.000000,0.007256,0.008383,0.007256,0.008383,0.000018,27734.572858,27734.572858,27734.572858
weak,0.000000,0.031798,0.032562,0.000000,0.007292,0.000000,0.007292,0.007732,0.007292,0.007732,0.000015,25900.319293,25900.319293,25900.319293
weak,0.000000,0.031805,0.032384,0.000000,0.007204,0.000000,0.007204,0.007706,0.007204,0.007706,0.000014,32196.253021,32196.253021,32196.253021
weak,0.000000,0.032203,0.032188,0.000000,0.007276,0.000000,0.007276,0.007538,0.007276,0.007538,0.000013,29295.928638,29295.928638,29295.928638
weak,0.000000,0.031330,0.035357,0.000000,0.007955,0.000000,0.007955,0.007476,0.007955,0.007476,0.000014,32098.628671,32098.628671,32098.628671
weak,0.000000,0.032050,0.032146,0.000000,0.007283,0.000000,0.007283,0.007587,0.007283,0.007587,0.000013,28183.896017,28219.525657,28219.525657
weak,0.000000,0.031458,0.031852,0.000000,0.007277,0.000000,0.007277,0.007600,0.007277,0.007600,0.000013,31488.735715,31488.735715,31488.735715
weak,0.000000,0.031376,0.033319,0.000000,0.007817,0.000000,0.007817,0.007454,0.007817,0.007454,0.000010,31527.668278,31527.668278,31527.668278
weak,0.000000,0.031730,0.034364,0.000000,0.007443,0.000000,0.007443,0.007511,0.007443,0.007511,0.000014,31021.529325,31021.529325,31021.529325
weak,0.000000,0.032290,0.031991,0.000000,0.007443,0.000000,0.007443,0.008594,0.007443,0.008594,0.000012,35795.648274,35795.648274,35795.648274
weak,0.000000,0.031439,0.032012,0.000000,0.007215,0.000000,0.007215,0.007518,0.007215,0.007518,0.000014,31688.303726,31688.303726,31688.303726
weak,0.000000,0.031809,0.033704,0.000000,0.007220,0.000000,0.007220,0.007466,0.007220,0.007466,0.000009,35085.473765,35085.473765,35085.473765
weak,0.000000,0.031187,0.033495,0.000000,0.007415,0.000000,0.007415,0.007728,0.007415,0.007728,0.000017,26726.498914,26785.408036,26785.408036
weak,0.000000,0.031426,0.031995,0.000000,0.007421,0.000000,0.007421,0.007541,0.007421,0.007541,0.000013,28006.218159,28006.218159,28006.218159
weak,0.000000,0.032979,0.032452,0.000000,0.007495,0.000000,0.007495,0.007498,0.007495,0.007498,0.000011,32899.868237,32899.868237,32899.868237
weak,0.000000,0.033958,0.032017,0.000000,0.007458,0.000000,0.007458,0.009109,0.007458,0.009109,0.000013,39007.603958,39008.373022,39008.373022
weak,0.000000,0.032460,0.034205,0.000000,0.007240,0.000000,0.007240,0.007523,0.007240,0.007523,0.000027,29905.113480,29905.113480,29905.113480
weak,0.000000,0.031509,0.032231,0.000000,0.007281,0.000000,0.007281,0.008026,0.007281,0.008026,0.000012,28493.764022,28493.764022,28493.764022
weak,0.000000,0.032861,0.032133,0.000000,0.007281,0.000000,0.007281,0.007538,0.007281,0.007538,0.000012,29845.163858,29845.163858,29845.163858
weak,0.000000,0.031310,0.032288,0.000000,0.007592,0.000000,0.007592,0.007412,0.007592,0.007412,0.000013,32750.102341,32750.102341,32750.102341
weak,0.000000,0.031486,0.032669,0.000000,0.007265,0.000000,0.007265,0.007459,0.007265,0.007459,0.000015,31646.529708,31646.529708,31646.529708
weak,0.000000,0.032094,0.032262,0.000000,0.007508,0.000000,0.007508,0.007565,0.007508,0.007565,0.000010,30086.155185,30086.155185,30086.155185
weak,0.000000,0.031372,0.038696,0.000000,0.007340,0.000000,0.007340,0.007499,0.007340,0.007499,0.000013,31264.190441,31264.190441,31264.190441
weak,0.000000,0.038807,0.033031,0.000000,0.009313,0.000000,0.009313,0.011675,0.009313,0.011675,0.000012,33596.987571,33596.987571,33596.987571
weak,0.000000,0.037633,0.044607,0.000000,0.009720,0.000000,0.009720,0.008141,0.009720,0.008141,0.000009,36200.593200,36200.593200,36200.593200
weak,0.000000,0.033778,0.037992,0.000000,0.007551,0.000000,0.007551,0.007703,0.007551,0.007703,0.000016,27802.610435,27802.610435,27802.610435
weak,0.000000,0.041227,0.037400,0.000000,0.007510,0.000000,0.007510,0.009828,0.007510,0.009828,0.000013,25161.087770,25161.087770,25161.087770
weak,0.000000,0.048359,0.032506,0.000000,0.007825,0.000000,0.007825,0.007676,0.007825,0.007676,0.000018,29462.803796,29462.803796,29462.803796
weak,0.000000,0.031578,0.033688,0.000000,0.007434,0.000000,0.007434,0.007499,0.007434,0.007499,0.000015,32329.585476,32329.585476,32329.585476
weak,0.000000,0.031563,0.037634,0.000000,0.007179,0.000000,0.007179,0.007449,0.007179,0.007449,0.000014,32643.304167,32643.304167,32643.304167
weak,0.000000,0.032562,0.032770,0.000000,0.007471,0.000000,0.007471,0.007621,0.007471,0.007621,0.000014,32310.102380,32310.102380,32310.102380
weak,0.000000,0.031223,0.031985,0.000000,0.007253,0.000000,0.007253,0.007565,0.007253,0.007565,0.000011,37683.382711,37683.382711,37683.382711
weak,0.000000,0.031497,0.031681,0.000000,0.007153,0.000000,0.007153,0.007648,0.007153,0.007648,0.000021,29332.648672,29332.648672,29332.648672
weak,0.000000,0.031809,0.032330,0.000000,0.007292,0.000000,0.007292,0.007580,0.007292,0.007580,0.000015,29458.015681,29458.015681,29458.015681
weak,0.000000,0.031329,0.034142,0.000000,0.007221,0.000000,0.007221,0.007534,0.007221,0.007534,0.000012,26602.165988,26602.165988,26602.165988
weak,0.000000,0.031506,0.033026,0.000000,0.007183,0.000000,0.007183,0.007762,0.007183,0.007762,0.000013,29794.187564,29794.187564,29794.187564
weak,0.000000,0.031906,0.036906,0.000000,0.007158,0.000000,0.007158,0.008015,0.007158,0.008015,0.000015,32508.060456,32508.060456,32508.060456
weak,0.000000,0.032009,0.032079,0.000000,0.007283,0.000000,0.007283,0.007883,0.007283,0.007883,0.000010,33854.115936,33854.115936,33854.115936
weak,0.000000,0.033518,0.033242,0.000000,0.007353,0.000000,0.007353,0.011068,0.007353,0.011068,0.000013,30900.331701,30900.331701,30900.331701
weak,0.000000,0.031436,0.031805,0.000000,0.007162,0.000000,0.007162,0.007614,0.007162,0.007614,0.000014,34388.173531,34388.173531,34388.173531
weak,0.000000,0.031149,0.032280,0.000000,0.007437,0.000000,0.007437,0.007379,0.007437,0.007379,0.000013,30474.114031,30474.114031,30474.114031
weak,0.000000,0.031449,0.032344,0.000000,0.007222,0.000000,0.007222,0.008606,0.007222,0.008606,0.000011,30925.147514,30925.147514,30925.147514
weak,0.000000,0.032590,0.032273,0.000000,0.007312,0.000000,0.007312,0.007715,0.007312,0.007715,0.000014,36446.773285,36446.773285,36446.773285
weak,0.000000,0.031496,0.033228,0.000000,0.007256,0.000000,0.007256,0.007598,0.007256,0.007598,0.000013,29262.635145,29262.635145,29262.635145
weak,0.000000,0.031443,0.031999,0.000000,0.007389,0.000000,0.007389,0.007469,0.007389,0.007469,0.000016,31345.239105,31345.239105,31345.239105
weak,0.000000,0.031592,0.032572,0.000000,0.007371,0.000000,0.007371,0.007437,0.007371,0.007437,0.000015,28224.249007,28224.249007,28224.249007
weak,0.000000,0.031493,0.032474,0.000000,0.007282,0.000000,0.007282,0.007572,0.007282,0.007572,0.000013,29156.488703,29156.488703,29156.488703
weak,0.000000,0.031696,0.031948,0.000000,0.007306,0.000000,0.007306,0.007542,0.007306,0.007542,0.000013,32244.910891,32244.946704,32244.946704
weak,0.000000,0.031859,0.032275,0.000000,0.007499,0.000000,0.007499,0.007435,0.007499,0.007435,0.000017,29428.214738,29428.214738,29428.214738
weak,0.000000,0.032986,0.034202,0.000000,0.009018,0.000000,0.009018,0.007447,0.009018,0.007447,0.000010,31078.330195,31078.330195,31078.330195
weak,0.000000,0.032451,0.032606,0.000000,0.007840,0.000000,0.007840,0.007573,0.007840,0.007573,0.000012,28579.600888,28579.600888,28579.600888
weak,0.000000,0.031404,0.032573,0.000000,0.007257,0.000000,0.007257,0.007440,0.007257,0.007440,0.000015,34831.823676,34831.823676,34831.823676
weak,0.000000,0.031367,0.032190,0.000000,0.007226,0.000000,0.007226,0.007589,0.007226,0.007589,0.000018,28550.033123,28550.033123,28550.033123
weak,0.000000,0.031544,0.032291,0.000000,0.008610,0.000000,0.008610,0.007393,0.008610,0.007393,0.000019,30467.324673,30467.324673,30467.324673
weak,0.000000,0.031438,0.034859,0.000000,0.007358,0.000000,0.007358,0.007372,0.007358,0.007372,0.000012,29871.740792,29871.740792,29871.740792
weak,0.000000,0.031946,0.031771,0.000000,0.007634,0.000000,0.007634,0.007777,0.007634,0.007777,0.000013,26841.166780,26841.166780,26841.166780
weak,0.000000,0.031637,0.032713,0.000000,0.007303,0.000000,0.007303,0.007560,0.007303,0.007560,0.000014,33469.777712,33469.777712,33469.777712
weak,0.000000,0.032010,0.032380,0.000000,0.007173,0.000000,0.007173,0.007683,0.007173,0.007683,0.000010,26351.277695,26351.277695,26351.277695
weak,0.000000,0.031821,0.031998,0.000000,0.007421,0.000000,0.007421,0.007476,0.007421,0.007476,0.000010,32459.920349,32459.920349,32459.920349
weak,0.000000,0.031587,0.032069,0.000000,0.007376,0.000000,0.007376,0.007462,0.007376,0.007462,0.000015,24206.690742,24206.690742,24206.690742
weak,0.000000,0.031384,0.032016,0.000000,0.007316,0.000000,0.007316,0.007638,0.007316,0.007638,0.000013,31298.026745,31298.026745,31298.026745
weak,0.000000,0.031224,0.032092,0.000000,0.008430,0.000000,0.008430,0.007561,0.008430,0.007561,0.000013,28697.781450,28697.781450,28697.781450
weak,0.000000,0.031694,0.032107,0.000000,0.007453,0.000000,0.007453,0.009252,0.007453,0.009252,0.000018,28438.425468,28438.425468,28438.425468
weak,0.000000,0.031539,0.033048,0.000000,0.008743,0.000000,0.008743,0.007423,0.008743,0.007423,0.000013,32012.192808,32012.192808,32012.192808
weak,0.000000,0.032567,0.031967,0.000000,0.007653,0.000000,0.007653,0.007537,0.007653,0.007537,0.000015,29832.738522,29832.738522,29832.738522
weak,0.000000,0.031825,0.033920,0.000000,0.007272,0.000000,0.007272,0.007658,0.007272,0.007658,0.000011,26775.050384,26775.050384,26775.050384
weak,0.000000,0.033177,0.032205,0.000000,0.007528,0.000000,0.007528,0.008129,0.007528,0.008129,0.000015,30230.278779,30230.278779,30230.278779
weak,0.000000,0.031802,0.032207,0.000000,0.007422,0.000000,0.007422,0.007537,0.007422,0.007537,0.000011,28458.473594,28458.473594,28458.473594
weak,0.000000,0.031518,0.032072,0.000000,0.007367,0.000000,0.007367,0.007367,0.007367,0.007367,0.000014,27503.661979,27503.661979,27503.661979
weak,0.000000,0.032884,0.032398,0.000000,0.007992,0.000000,0.007992,0.007369,0.007992,0.007369,0.000012,37237.029789,37237.029789,37237.029789
weak,0.000000,0.032775,0.031999,0.000000,0.007236,0.000000,0.007236,0.007623,0.007236,0.007623,0.000014,29017.250745,29017.250745,29017.250745
weak,0.000000,0.031796,0.031990,0.000000,0.007290,0.000000,0.007290,0.008594,0.007290,0.008594,0.000020,29510.646564,29510.646564,29510.646564
weak,0.000000,0.031772,0.032081,0.000000,0.007448,0.000000,0.007448,0.007768,0.007448,0.007768,0.000014,29870.464179,29870.464179,29870.464179
weak,0.000000,0.031641,0.031780,0.000000,0.007397,0.000000,0.007397,0.008335,0.007397,0.008335,0.000015,34372.894767,34372.894767,34372.894767
weak,0.000000,0.031889,0.032324,0.000000,0.007239,0.000000,0.007239,0.007426,0.007239,0.007426,0.000018,28856.366175,28856.366175,28856.366175
weak,0.000000,0.031400,0.032513,0.000000,0.007164,0.000000,0.007164,0.007667,0.007164,0.007667,0.000015,31808.706794,31808.706794,31808.706794
weak,0.000000,0.031742,0.033174,0.000000,0.007377,0.000000,0.007377,0.007833,0.007377,0.007833,0.000015,30038.434032,30038.434032,30038.434032
weak,0.000000,0.031640,0.032145,0.000000,0.007444,0.000000,0.007444,0.007556,0.007444,0.007556,0.000020,26758.692090,26758.692090,26758.692090
weak,0.000000,0.031699,0.033898,0.000000,0.007226,0.000000,0.007226,0.007443,0.007226,0.007443,0.000009,30400.290488,30400.290488,30400.290488
weak,0.000000,0.032123,0.032104,0.000000,0.007290,0.000000,0.007290,0.009131,0.007290,0.009131,0.000013,26966.059910,26966.059910,26966.059910
weak,0.000000,0.036013,0.049509,0.000000,0.011781,0.000000,0.011781,0.007708,0.011781,0.007708,0.000020,33659.880016,33659.880016,33659.880016
weak,0.000000,0.035460,0.032020,0.000000,0.007651,0.000000,0.007651,0.011543,0.007651,0.011543,0.000015,25999.391991,25999.391991,25999.391991
weak,0.000000,0.034096,0.034331,0.000000,0.008722,0.000000,0.008722,0.007472,0.008722,0.007472,0.000018,24745.078840,24745.078840,24745.078840
