typename,s_size_v1,s_size_v2,s_size_v1_1,s_size_v2_1,time_ks2_allocation,time_ks2_v2,time_ks2_v2_allocation_1,time_ks2_v2_1,time_ks2_v1_allocation,time_ks2_v1,time_ks2_v1_allocation_1,time_ks2_v1_1,time_original
weak,628,350,628,350,0.000009,0.001210,0.000006,0.000042,0.000010,0.001142,0.000010,0.000075,0.003567
weak,628,350,628,350,0.000009,0.001122,0.000006,0.000039,0.000011,0.001139,0.000010,0.000068,0.003587
weak,628,350,628,350,0.000008,0.001124,0.000006,0.000041,0.000011,0.001144,0.000011,0.000070,0.003612
weak,628,350,628,350,0.000008,0.001115,0.000006,0.000042,0.000011,0.001157,0.000010,0.000073,0.003594
weak,628,350,628,350,0.000007,0.001159,0.000006,0.000041,0.000010,0.001149,0.000011,0.000072,0.003568
weak,628,350,628,350,0.000008,0.001146,0.000006,0.000040,0.000011,0.001210,0.000063,0.000127,0.003798
weak,628,350,628,350,0.000007,0.001091,0.000006,0.000043,0.000011,0.001142,0.000010,0.000068,0.003729
weak,628,350,628,350,0.000008,0.001129,0.000006,0.000050,0.000011,0.001144,0.000011,0.000078,0.003740
weak,628,350,628,350,0.000006,0.001085,0.000006,0.000045,0.000011,0.001160,0.000010,0.000073,0.003606
weak,628,350,628,350,0.000008,0.001122,0.000006,0.000045,0.000010,0.001147,0.000011,0.000078,0.003732
weak,628,350,628,350,0.000007,0.001113,0.000006,0.000041,0.000010,0.001143,0.000010,0.000070,0.003669
weak,628,350,628,350,0.000007,0.001203,0.000006,0.000066,0.000010,0.001187,0.000010,0.000101,0.003914
weak,628,350,628,350,0.000008,0.001215,0.000006,0.000132,0.000013,0.001233,0.000013,0.000109,0.003936
weak,628,350,628,350,0.000007,0.001135,0.000006,0.000075,0.000011,0.001201,0.000010,0.000107,0.003824
weak,628,350,628,350,0.000009,0.001132,0.000006,0.000096,0.000011,0.001182,0.000011,0.000120,0.003719
weak,628,350,628,350,0.000008,0.001117,0.000006,0.000053,0.000011,0.001197,0.000010,0.000092,0.004147
weak,628,350,628,350,0.000007,0.001092,0.000006,0.000067,0.000012,0.001232,0.000010,0.000102,0.004034
