type,capacity,n,t_v1,t_v2,s_v1,s_v2,t_size_v1_div,t_size_v2_cut,s_sizev1_div,s_size_v2_cut,time_v1,time_v2,time_v1_div,time_v2_cut,time_original_prealloc,time_ks2_v1_1,time_ks2_v2_1,time_ks2_v1_1_div,time_ks2_v2_1_cut,res_original_alloc,resOpt_v1_1,resOpt_v2_1,resOpt_v1_1_div,resOpt_v2_1_cut
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.032831,0.074555,0.030642,0.000343,0.030662,265105.940582,265105.940582,265105.940582,261611.573114,265105.940582
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.031340,0.075746,0.029817,0.000322,0.030760,272416.256520,272416.256520,272416.256520,267125.100000,272416.256520
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.036456,0.075186,0.051836,0.000344,0.029648,180927.071979,180927.071979,180927.071979,177676.525870,180927.071979
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.032740,0.083795,0.029699,0.000363,0.030055,205480.877652,205480.877652,205480.877652,203670.093880,205480.877652
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.031237,0.074132,0.030090,0.000337,0.030279,276428.304931,276428.304931,276428.304931,271068.974340,276428.304931
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.032315,0.074029,0.029813,0.000327,0.029720,264207.788595,264207.788595,264207.788595,260389.392354,264207.788595
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.030602,0.073210,0.031236,0.000341,0.029832,248027.591069,248027.591069,248027.591069,245144.607539,248027.591069
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.030367,0.073664,0.029650,0.000343,0.029913,282044.140237,282044.140237,282044.140237,279052.831629,282044.140237
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.031465,0.074497,0.029557,0.000342,0.030314,197993.644714,197993.644714,197993.644714,194929.448724,197993.644714
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.030708,0.073128,0.029686,0.000348,0.029163,229228.165667,229228.165667,229228.165667,225711.275900,229228.165667
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.030087,0.074598,0.029493,0.000341,0.029132,244200.626376,244200.626376,244200.626376,240815.883400,244200.626376
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.030786,0.073600,0.029875,0.000331,0.031048,250689.556810,250689.556810,250689.556810,246240.217688,250689.556810
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.030651,0.083808,0.029314,0.000329,0.030395,267337.231959,267337.231959,267337.231959,264530.566928,267337.231959
uncorr,50000,100,50001,50001,48543,48620,501,50001,501,48609,0.213822,0.135823,0.001922,0.126520,0.030202,0.077699,0.029988,0.000336,0.029986,258422.244304,258422.244304,258422.244304,253501.440938,258422.244304
almost,50000,100,50001,50001,49390,49565,501,50001,501,49558,0.222126,0.145167,0.002189,0.147171,0.032158,0.037869,0.029763,0.000317,0.029588,112696.032252,112696.032252,112696.032252,109809.011520,112696.032252
almost,50000,100,50001,50001,49390,49565,501,50001,501,49558,0.222126,0.145167,0.002189,0.147171,0.030655,0.035512,0.029914,0.000313,0.030143,113122.584331,113122.584331,113122.584331,109135.671069,113122.584331
almost,50000,100,50001,50001,49390,49565,501,50001,501,49558,0.222126,0.145167,0.002189,0.147171,0.032362,0.035324,0.030813,0.000423,0.030028,109469.643858,109469.643858,109469.643858,105605.844787,109469.643858
almost,50000,100,50001,50001,49390,49565,501,50001,501,49558,0.222126,0.145167,0.002189,0.147171,0.031085,0.035447,0.032052,0.000318,0.029843,121640.662825,121640.662825,121640.662825,120263.618091,121640.662825
almost,50000,100,50001,50001,49390,49565,501,50001,501,49558,0.222126,0.145167,0.002189,0.147171,0.032883,0.036150,0.032650,0.000336,0.030452,128384.305631,128384.305631,128384.305631,124968.798284,128358.818612
almost,50000,100,50001,50001,49390,49565,501,50001,501,49558,0.222126,0.145167,0.002189,0.147171,0.031609,0.035871,0.038122,0.000351,0.030235,96089.275609,96089.275609,96089.275609,93543.502337,96089.275609
almost,50000,100,50001,50001,49390,49565,501,50001,501,49558,0.222126,0.145167,0.002189,0.147171,0.030728,0.035555,0.029905,0.000353,0.029897,143927.279412,143927.279412,143927.279412,139055.707612,143927.279412
almost,50000,100,50001,50001,49390,49565,501,50001,501,49558,0.222126,0.145167,0.002189,0.147171,0.030757,0.035524,0.030995,0.000317,0.029728,130564.643704,130564.643704,130564.643704,126738.390230,130564.643704
almost,50000,100,50001,50001,49390,49565,501,50001,501,49558,0.222126,0.145167,0.002189,0.147171,0.030603,0.036538,0.038637,0.000351,0.029851,136343.170972,136343.170972,136343.170972,132504.617787,136343.170972
almost,50000,100,50001,50001,49390,49565,501,50001,501,49558,0.222126,0.145167,0.002189,0.147171,0.031195,0.039709,0.030437,0.000370,0.030528,118720.722665,118720.722665,118720.722665,114753.764464,118720.722665
almost,50000,100,50001,50001,49390,49565,501,50001,501,49558,0.222126,0.145167,0.002189,0.147171,0.033230,0.037286,0.030519,0.000335,0.031961,124721.369451,124721.369451,124721.369451,118588.157744,124721.369451
